#{"t_start": 1780311730.7986438, "env_id": "None"}
r,l,t
328.095719,500,37.415118
-70.482371,500,74.529876
-172.528852,500,110.482254
-159.549323,500,145.950687
509.025949,500,223.329403
-166.430457,500,259.822313
171.759818,500,295.436826
280.489197,500,332.786995
224.606611,500,413.296356
800.418647,500,449.459319
46.846747,500,484.047021
221.301531,500,519.568546
-168.016782,500,601.038065
-171.055585,500,636.689735
-132.542457,500,674.618291
301.673815,500,711.42747
60.983076,500,791.449726
779.970009,500,828.064474
131.901498,500,865.805483
460.786144,500,902.338104
166.061445,500,977.294375
-132.115871,500,1011.067298
181.123127,500,1044.797089
-107.92269,500,1075.959993
63.023911,500,1143.959413
-173.267954,500,1176.60485
219.93507,500,1208.216022
791.670363,500,1240.596989
383.278526,500,1309.528333
-156.670481,500,1341.703821
-126.259905,500,1372.444514
366.077811,500,1403.745249
882.436335,500,1482.598617
280.412587,500,1519.192872
426.94699,500,1556.064211
377.273178,500,1590.892838
685.117475,500,1670.787767
296.970949,500,1707.729172
231.983608,500,1742.757592
633.680422,500,1777.981389
831.296378,500,1856.527334
-99.760602,500,1891.777506
666.281496,500,1928.850739
859.099952,500,1964.18025
-167.408274,500,2043.362645
-173.309791,500,2080.028989
217.00053,500,2116.374474
819.623842,500,2154.385855
196.404207,500,2247.261715
850.424738,500,2287.387437
806.31142,500,2327.241654
351.163859,500,2369.494722
759.175556,500,2462.072869
874.83812,500,2499.939104
538.564451,500,2538.85813
-149.494778,500,2578.72686
-163.757587,500,2672.05063
247.158274,500,2711.78968
-152.966423,500,2753.324787
852.195399,500,2792.025524
665.780162,500,2884.375953
465.763796,500,2922.074898
463.990075,500,2962.406141
823.297922,500,3002.040225
838.365793,500,3096.169737
-164.133909,500,3137.0471
884.273881,500,3177.337111
-144.612823,500,3218.268032
294.798802,500,3306.022089
734.728312,500,3345.505116
856.385433,500,3387.149612
92.120727,500,3426.639011
-157.08076,500,3519.826696
844.451263,500,3561.158419
-166.791716,500,3600.417953
456.007186,500,3638.466939
-175.006867,500,3726.857992
517.285367,500,3767.563693
734.847886,500,3807.085156
754.550508,500,3845.86086
693.089262,500,3941.788487
-173.713303,500,3981.375675
-146.834277,500,4017.711333
142.44903,500,4056.759734
714.243266,500,4140.375225
734.228528,500,4172.452848
276.739695,500,4205.73757
837.483796,500,4241.346282
43.582486,500,4318.11626
41.083258,500,4352.742353
571.22494,500,4384.820721
824.479342,500,4420.6549
599.540819,500,4498.35564
-167.389636,500,4537.603209
671.676604,500,4573.003224
-154.410697,500,4611.240597
-77.809957,500,4702.704886
877.085594,500,4737.913097
877.175568,500,4775.217407
880.864777,500,4812.908184
101.258346,500,4893.12105
-23.431242,500,4930.274879
566.388761,500,4965.727423
802.188075,500,5001.151882
163.041201,500,5082.030246
284.642119,500,5118.940568
271.458895,500,5156.509832
-174.569069,500,5192.902836
859.606842,500,5280.354051
839.857885,500,5320.907262
415.398667,500,5362.50982
70.247709,500,5401.99799
-167.117558,500,5492.930594
657.394913,500,5534.778213
571.999943,500,5574.459186
-161.741558,500,5615.807378
761.319377,500,5710.374619
-173.618164,500,5750.697827
534.353627,500,5791.630153
-167.235409,500,5833.054048
303.521826,500,5923.024805
743.308312,500,5964.244809
-137.194556,500,6005.310789
858.861527,500,6045.771683
414.373653,500,6136.712577
-141.434218,500,6175.467057
455.034857,500,6214.6951
116.20285,500,6256.714
713.81432,500,6343.595695
433.960996,500,6384.519646
-165.756118,500,6425.165422
-166.216156,500,6466.366227
-163.077313,500,6561.769031
-171.986118,500,6600.378381
107.164443,500,6638.594402
249.82895,500,6678.505583
572.059821,500,6766.243782
631.148512,500,6805.693013
-129.681157,500,6847.188002
385.758831,500,6887.112698
798.084606,500,6981.938458
754.611922,500,7023.196773
-171.081005,500,7061.218589
416.629319,500,7097.100687
-147.276224,500,7183.981905
-148.30116,500,7219.87018
829.595508,500,7254.724896
854.375286,500,7289.906138
871.589455,500,7368.885504
376.439947,500,7404.229915
822.524695,500,7437.656386
436.987841,500,7471.331306
-127.315162,500,7547.262523
125.83458,500,7581.726577
833.478881,500,7620.967857
848.202582,500,7662.241063
732.581067,500,7758.442703
372.924847,500,7797.761038
864.379953,500,7835.202059
434.497038,500,7874.463683
-147.59829,500,7970.29254
539.868207,500,8008.143979
770.949778,500,8044.599795
505.425786,500,8085.188386
102.441076,500,8178.800597
-144.211857,500,8217.100339
394.350472,500,8255.849623
-165.351632,500,8294.765706
-164.503784,500,8388.815928
-167.896126,500,8429.536099
440.075142,500,8468.645664
-63.076365,500,8507.618479
624.052467,500,8596.46461
813.763659,500,8637.203454
521.985136,500,8677.866565
838.25616,500,8717.845869
857.375125,500,8810.744683
815.766515,500,8850.702432
851.883182,500,8892.690505
837.15217,500,8933.203878
-137.998784,500,9022.312116
-156.786751,500,9059.463112
468.536175,500,9098.392663
154.227303,500,9138.314061
848.112199,500,9233.587774
849.596193,500,9275.594847
-168.957653,500,9318.166762
675.415151,500,9357.510657
879.791215,500,9451.05028
787.56999,500,9490.268949
98.876092,500,9527.062522
424.659004,500,9564.315251
608.909707,500,9658.022072
646.251356,500,9699.237265
874.82771,500,9740.696873
775.062926,500,9782.334197
829.755196,500,9878.336819
94.24941,500,9919.455559
782.880439,500,9959.012933
875.159426,500,9995.160117
402.207322,500,10078.525539
796.854018,500,10119.608711
118.710633,500,10159.941871
871.009072,500,10201.090926
194.964488,500,10285.595108
270.065613,500,10320.253099
849.382435,500,10355.663846
755.804461,500,10391.05805
185.065937,500,10462.782317
397.55973,500,10496.493234
-157.892738,500,10529.613168
288.739436,500,10562.871659
862.307968,500,10640.841045
864.662706,500,10678.049855
352.603008,500,10717.899277
-159.17694,500,10759.3137
775.695331,500,10848.934649
153.410836,500,10888.606436
87.710072,500,10930.061076
280.08632,500,10968.3026
53.481329,500,11054.227466
854.920356,500,11092.080644
354.315746,500,11134.186521
-166.565383,500,11173.591336
485.596321,500,11261.700156
-2.696249,500,11303.430522
695.095476,500,11343.147096
783.860834,500,11384.132099
345.390836,500,11478.439227
589.077745,500,11517.245812
80.663023,500,11553.954003
260.516826,500,11588.679343
291.261442,500,11681.454075
374.057204,500,11723.791615
297.342352,500,11763.245101
661.650148,500,11804.490429
736.174813,500,11900.319691
241.057226,500,11937.637333
252.799379,500,11975.521318
855.454309,500,12015.919917
869.326543,500,12101.772369
418.169655,500,12139.298291
759.929365,500,12178.776642
357.765888,500,12220.87399
-130.565745,500,12314.368706
522.625185,500,12352.820812
870.133558,500,12389.88894
280.132381,500,12431.670897
-125.006673,500,12524.284361
34.824477,500,12562.500293
84.100931,500,12600.758527
200.654795,500,12638.403156
216.52327,500,12724.583597
669.817095,500,12763.266181
476.453381,500,12800.247894
749.520015,500,12842.050026
613.249094,500,12936.672004
860.518641,500,12977.959193
347.205106,500,13017.913842
112.935645,500,13060.170252
277.759618,500,13149.866286
166.346012,500,13187.507435
264.088846,500,13223.302237
865.452879,500,13260.526803
375.925673,500,13348.910386
680.997956,500,13384.844887
100.302539,500,13421.067552
862.375626,500,13455.276667
472.942157,500,13535.343827
148.349759,500,13569.517471
116.923147,500,13603.193501
99.395561,500,13637.780586
-106.529365,500,13711.75843
672.153684,500,13746.693599
487.370337,500,13784.336691
-111.585829,500,13824.469325
175.595183,500,13921.482176
-77.171266,500,13961.167301
819.645374,500,14001.981498
38.912791,500,14042.464384
723.836653,500,14132.291668
33.636629,500,14174.1476
221.344173,500,14212.373863
17.204931,500,14250.486408
208.577365,500,14337.142173
-127.25468,500,14376.518403
384.993297,500,14415.928278
862.937935,500,14456.564354
769.515862,500,14543.929611
240.1114,500,14582.629103
-20.538926,500,14623.802968
50.742384,500,14663.832822
229.763588,500,14757.290245
628.156769,500,14796.525549
788.875389,500,14833.295473
751.098272,500,14872.758198
165.802442,500,14956.252338
210.638407,500,14994.525618
885.427714,500,15035.559146
775.641552,500,15076.082299
162.072591,500,15170.901257
837.899106,500,15212.436387
40.609956,500,15252.505834
467.539689,500,15294.066539
463.782694,500,15380.623296
780.019353,500,15419.368769
861.972552,500,15456.542531
861.848071,500,15495.179308
448.447134,500,15586.45007
406.982729,500,15626.597249
106.668906,500,15668.636864
626.358644,500,15706.759925
380.962547,500,15799.946102
866.227798,500,15840.974898
706.830678,500,15882.478374
862.769964,500,15922.222004
832.230224,500,16010.315183
233.428651,500,16048.720138
872.833763,500,16084.344564
865.377467,500,16119.409291
197.556869,500,16214.317125
497.496844,500,16255.340286
457.485268,500,16295.252297
857.853524,500,16336.850846
301.518266,500,16425.542908
-128.209766,500,16459.030008
-170.51796,500,16491.743526
41.05511,500,16526.16907
457.847913,500,16596.831729
771.441791,500,16629.749409
515.813627,500,16661.736813
-84.372166,500,16694.670609
861.357969,500,16769.990235
425.107329,500,16804.528378
771.310202,500,16839.597925
506.468437,500,16877.431022
695.308975,500,16971.515253
874.961444,500,17011.820592
215.081491,500,17052.948456
243.945388,500,17093.369648
228.313166,500,17181.234115
827.874305,500,17219.129483
860.409911,500,17255.964293
227.208912,500,17293.071815
159.01678,500,17387.052701
488.680155,500,17427.123296
36.95174,500,17468.691048
828.082954,500,17508.482371
765.45022,500,17605.071213
724.916105,500,17646.573626
876.269095,500,17688.206593
574.705527,500,17724.613655
770.406884,500,17808.80986
801.222736,500,17847.955395
288.327528,500,17885.22976
836.856329,500,17923.932142
270.655374,500,18019.348871
841.978347,500,18060.96101
859.119288,500,18098.458235
630.595121,500,18135.953409
354.837928,500,18232.907414
744.737629,500,18269.696039
881.855951,500,18306.156348
197.433604,500,18340.472013
292.909647,500,18415.597194
338.629218,500,18450.198014
862.378552,500,18484.960805
657.191114,500,18519.565434
855.80563,500,18598.191865
867.460591,500,18634.548649
514.474798,500,18671.804886
467.457727,500,18707.68381
836.766227,500,18786.793628
282.733,500,18822.700356
348.885913,500,18859.818235
588.751523,500,18897.598619
548.720884,500,18972.1799
456.706855,500,19006.438839
98.479054,500,19040.360309
415.486582,500,19076.530783
808.87962,500,19152.043225
-111.315459,500,19188.899574
342.646113,500,19226.389548
349.84172,500,19263.780808
873.775735,500,19344.939932
299.474052,500,19381.0566
565.984788,500,19414.981072
290.432642,500,19447.905951
869.60322,500,19516.166351
572.02453,500,19547.000928
884.612193,500,19577.873524
73.640197,500,19608.152757
871.084679,500,19671.52561
-49.692714,500,19703.467171
-159.947928,500,19733.432399
779.794379,500,19764.489323
-30.240279,500,19836.903995
142.063951,500,19874.352881
8.690792,500,19911.191661
275.922403,500,19946.615458
260.22343,500,20029.186274
109.949805,500,20065.965783
-85.305314,500,20102.990891
827.688694,500,20139.108288
257.703214,500,20212.742877
531.971172,500,20247.721679
741.519606,500,20281.849237
-44.205467,500,20315.729772
883.248228,500,20391.25491
-148.667709,500,20427.597063
883.040227,500,20464.402943
-45.615143,500,20501.128932
862.576554,500,20579.65274
855.732983,500,20616.705697
523.364859,500,20653.31035
275.518178,500,20691.322534
302.289233,500,20770.886119
25.190564,500,20805.239812
343.536567,500,20840.287682
678.043846,500,20875.643451
851.450869,500,20949.916668
362.297685,500,20984.064038
605.564996,500,21020.878363
691.741712,500,21057.588521
501.290701,500,21139.393999
478.976359,500,21175.933239
758.396306,500,21213.355747
428.642952,500,21249.25191
820.664585,500,21331.643775
90.085961,500,21369.45923
16.102743,500,21405.693756
-92.42909,500,21439.732524
626.782004,500,21513.666589
809.718065,500,21548.403173
256.426742,500,21582.64003
173.320004,500,21616.387125
84.866704,500,21696.319906
198.381428,500,21734.069051
868.175339,500,21770.257349
-172.790696,500,21806.99327
874.470216,500,21890.780981
119.445663,500,21928.101184
523.841492,500,21965.088705
396.657093,500,22002.240586
782.057297,500,22081.428086
625.904364,500,22116.356514
215.570754,500,22150.659003
608.109351,500,22185.202872
772.174269,500,22258.157056
216.722054,500,22292.883506
777.428209,500,22326.29302
238.591606,500,22360.191931
-29.79667,500,22428.260685
208.935452,500,22460.291716
839.714936,500,22492.425003
331.895844,500,22526.469101
345.117702,500,22594.389091
317.739471,500,22626.444191
856.294127,500,22660.06831
505.862715,500,22692.868595
128.014202,500,22756.93409
13.929712,500,22792.528662
479.157567,500,22828.622591
125.097604,500,22862.836443
796.689799,500,22937.314769
559.517532,500,22974.806276
226.055079,500,23011.93674
606.861854,500,23048.81383
754.247756,500,23130.411546
858.557996,500,23168.767953
775.670091,500,23206.219136
281.953799,500,23242.881074
61.035482,500,23325.163503
535.128825,500,23361.087777
715.028486,500,23395.931172
37.872259,500,23431.196828
395.074289,500,23507.367562
797.057423,500,23542.217936
827.590873,500,23577.03233
109.28936,500,23611.937113
399.334044,500,23692.834541
252.873751,500,23730.368619
770.936567,500,23766.540289
853.149558,500,23803.59298
811.109331,500,23883.377493
319.208169,500,23921.499264
795.240004,500,23958.276878
637.517756,500,23996.422989
41.823939,500,24070.330725
209.84589,500,24105.136432
89.439171,500,24140.048598
881.628411,500,24176.643868
-37.530085,500,24252.962357
-44.491246,500,24288.719882
566.01172,500,24326.363817
870.883418,500,24365.114469
568.917399,500,24449.267967
676.764024,500,24486.814283
542.510191,500,24525.127558
872.045342,500,24563.298141
814.335869,500,24645.996697
651.90102,500,24683.496738
863.601375,500,24723.158574
597.016538,500,24760.597438
363.202218,500,24837.792055
700.146898,500,24874.560926
595.541054,500,24911.086804
27.866979,500,24947.270951
482.489271,500,25023.438475
-141.367165,500,25061.830739
605.272522,500,25099.26783
800.993591,500,25136.790735
552.353222,500,25220.205384
705.147521,500,25258.365951
627.133427,500,25291.200912
823.095027,500,25325.337278
310.42527,500,25396.249291
-26.508419,500,25428.474929
-158.763885,500,25459.107279
593.638013,500,25489.939439
879.291372,500,25553.779569
-167.950629,500,25584.3362
412.99311,500,25614.9209
638.141047,500,25645.972529
195.005786,500,25713.220419
579.529949,500,25750.153054
-165.002431,500,25787.065495
879.346443,500,25825.232905
348.262867,500,25905.401668
440.796623,500,25943.481524
699.781507,500,25981.108772
464.12422,500,26019.007286
-108.293215,500,26099.961664
209.475554,500,26134.703808
707.877834,500,26170.558622
381.262307,500,26204.889671
818.689375,500,26279.760401
487.024683,500,26315.498655
-174.245805,500,26351.414052
543.633837,500,26388.363596
744.205281,500,26470.077408
392.34337,500,26507.982829
652.615178,500,26545.262173
242.607296,500,26583.212896
-162.078299,500,26669.169664
472.886417,500,26707.692688
532.968731,500,26747.091835
406.033512,500,26784.557875
662.757741,500,26858.331498
-42.972708,500,26895.210668
857.156299,500,26931.966883
-167.371559,500,26969.438449
367.787248,500,27044.492812
60.920104,500,27083.073544
-157.761512,500,27122.71184
197.752147,500,27162.203345
-20.244059,500,27241.192679
328.887142,500,27280.714845
-157.176386,500,27320.212133
886.931363,500,27359.534379
721.329283,500,27439.335746
725.375574,500,27476.728695
458.804324,500,27512.891538
321.416178,500,27547.847487
469.807603,500,27618.227241
292.969327,500,27654.399261
265.888493,500,27690.399673
129.354364,500,27726.504992
56.303249,500,27802.683513
426.439437,500,27839.857668
519.200959,500,27877.696525
-31.792655,500,27914.644538
637.299105,500,27991.291643
688.55277,500,28028.696469
114.615483,500,28065.432466
574.958927,500,28102.998793
298.144238,500,28172.253166
23.380461,500,28207.587672
225.536496,500,28243.376935
-158.573658,500,28275.294547
343.492919,500,28341.186853
328.246798,500,28372.843113
119.75141,500,28405.40534
544.832658,500,28437.926571
156.63084,500,28502.138592
27.511622,500,28535.270155
421.137183,500,28568.39667
857.814032,500,28601.375379
-166.194264,500,28665.160973
568.254284,500,28702.189176
99.030839,500,28739.918278
188.433824,500,28777.243821
835.715637,500,28849.417839
93.649271,500,28886.025035
-164.067141,500,28922.407111
453.673217,500,28959.016311
-57.781677,500,29030.482019
342.969996,500,29066.986396
732.491214,500,29104.971012
-174.802739,500,29143.83192
